App Name,API Product,Environments,API Proxy
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",SendMoneyUSDToPHPRequest-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",Retrieve-Currency-Exchange-V1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",SendMoneyCustomLimits-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",SendMoneyPesonet-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",SendMoneyPesonetRequest-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",SendMoneyPesonetScheduledRequest-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",SendMoneyPesonetScheduled-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",Credit-Card-Inquiry
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",CreditCard-RetrieveTransaction-V1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",BOP-CasaAcounts-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",Credit-Card-Account-list
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",ApiBanking-CreditCardAccountsTokenized-v6
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",CreditCardAccounts-v6
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",SendMoneyEmail-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",Retail-LoyaltyAndRewards-Tokenized
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",MS-passthrough-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",CasaAccounts-v2
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",BOP-SendEmail-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",ViewingOfTrustAccounts-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",CASALNTDAccounts-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",ServiceFeeManagement-v1
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",QrRequest-v2
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",QrTransactions-v2
NDBMOBSIT,BDOPay2-BB-SIT1,"ext-dev-2,ext-dev-3,ext-dev-4,ext-dev-5,ext-dev-6,ext-dev-7,ext-dev-8,ext-dev-edge-1,ext-sit-5,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-6",ApiBanking-OAE-CreditCardAccountsTokenized-v6
NDBMOBSIT,MPS-RegisterCustomerService-SIT,"ext-sit-1,ext-sit-3,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5",Retail-BRS_R-ApiBanking_Login-V1
NDBMOBSIT,MPS-RegisterCustomerService-SIT,"ext-sit-1,ext-sit-3,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5",Retail-MPS-RegisterCustomerService-V1
NDBMOBSIT,MPS-RegisterCustomerService-SIT,"ext-sit-1,ext-sit-3,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5",Retail-MPS-RegisterCustomerService-V1
NDBMOBSIT,MPS-RegisterCustomerService-SIT,"ext-sit-1,ext-sit-3,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5",Retail-MPS-RegisterCustomerService-V1
NDBMOBSIT,MPS-RegisterCustomerService-SIT,"ext-sit-1,ext-sit-3,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5",Retail-MPS-RegisterCustomerService-V1
NDBMOBSIT,MPS-RegisterCustomerService-SIT,"ext-sit-1,ext-sit-3,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5",ApiBanking-Login-v1
NDBMOBSIT,DownTimeCalendar-v1,,DownTimeCalendar-v1
NDBMOBSIT,SendMoneyWireTransfer,"ext-dev-2,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-5,ext-sit-others-6,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",SendMoneyWireTransfer-v1
NDBMOBSIT,SendMoneyWireTransfer,"ext-dev-2,ext-sit-others-1,ext-sit-others-2,ext-sit-others-3,ext-sit-others-4,ext-sit-others-5,ext-sit-others-6,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",SendMoneyWireTransferRequest-v1
NDBMOBSIT,CreditCard-ESOA,"ext-sit-4,ext-sit-edge-5",CreditCard-eSOA-Tokenized-v1
NDBMOBSIT,BillPayScheduled,"ext-dev-1,ext-dev-2,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1",BillsPaymentScheduledTransactions-v1
NDBMOBSIT,BillPayScheduled,"ext-dev-1,ext-dev-2,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1",BillsPaymentScheduledTransactions-v2
NDBMOBSIT,BillPayScheduled,"ext-dev-1,ext-dev-2,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1",BillsPaySearch-v0
NDBMOBSIT,BillPayScheduled,"ext-dev-1,ext-dev-2,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1",BillsPaymentScheduledRequest-v2
NDBMOBSIT,BillPayScheduled,"ext-dev-1,ext-dev-2,ext-sit-edge-1,ext-sit-edge-2,ext-sit-edge-3,ext-sit-edge-4,ext-sit-edge-5,ext-sit-others-1",Retail-BRS_R-ApiBanking_Login-V1
NDBMOBSIT,SendMoneyPesonetScheduled,ext-stg-edge-1,SendMoneyPesonetScheduledRequest-v1
NDBMOBSIT,SendMoneyPesonetScheduled,ext-stg-edge-1,SendMoneyPesonetScheduled-v1
NDBMOBSIT,SendMoneyCustomLimits,"ext-dev-2,ext-sit-others-3,ext-sit-others-4,ext-stg-edge-1,ext-uat-2,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-4",SendMoneyCustomLimits-v1
NDBMOBSIT,ApiBanking-SendMoneyScheduledInstapay-v1-SIT,"ext-dev-1,ext-dev-3,ext-dev-edge-3,ext-sit-1,ext-sit-6,ext-sit-edge-2,ext-sit-others-1,ext-sit-others-3",SendMoneyInstapayScheduledRequest-v1
NDBMOBSIT,ApiBanking-SendMoneyScheduledInstapay-v1-SIT,"ext-dev-1,ext-dev-3,ext-dev-edge-3,ext-sit-1,ext-sit-6,ext-sit-edge-2,ext-sit-others-1,ext-sit-others-3",Retail-BRS_R-ApiBanking_Login-V1
NDBMOBSIT,ApiBanking-SendMoneyScheduledInstapay-v1-SIT,"ext-dev-1,ext-dev-3,ext-dev-edge-3,ext-sit-1,ext-sit-6,ext-sit-edge-2,ext-sit-others-1,ext-sit-others-3",SendMoneyInstapayScheduled-v1
LRS,OneLoyalty-CCPoints-SIT,"ext-dev-1,ext-dev-7,ext-dev-8,ext-sit-1,ext-sit-4",Retail-BRS_R-ApiBanking_Login-V1
LRS,OneLoyalty-CCPoints-SIT,"ext-dev-1,ext-dev-7,ext-dev-8,ext-sit-1,ext-sit-4",Retail-LoyaltyAndRewards
LRS,OneLoyalty-CCPoints-SIT,"ext-dev-1,ext-dev-7,ext-dev-8,ext-sit-1,ext-sit-4",Retail-LoyaltyAndRewards-Tokenized
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",Billers-v1
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",BillsPaymentRequest-v1
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",BillsPaymentRequestEncrypted-v1
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",BillsPaymentTransactions-v1
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",CasaAccounts-v1
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",CasaAccountsEncrypted-v1
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",ClientInfo-v0
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",CustomerInquire-v1
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",DigiFI-Login-v2
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",EnrolledAccounts-v0
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",FinTech-TokenAppDetails-Private
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",GetClientInfo-v2
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",Logout-v1
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",Otp-v1
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",SendMoneyEmail-v1
Fintech-Direct-Link,API-Banking-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",SendSMS-v1
Fintech-Direct-Link,FinTech-Internal-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",FinTech-AddLink-Internal
Fintech-Direct-Link,FinTech-Internal-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",FinTech-Authorize-Internal
Fintech-Direct-Link,FinTech-Internal-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",FinTech-LinkedAccounts-Internal
Fintech-Direct-Link,FinTech-Internal-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",FinTech-Passthroughs-Internal
Fintech-Direct-Link,FinTech-Internal-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",FinTech-RefreshToken-Internal
Fintech-Direct-Link,FinTech-Internal-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",FinTech-SingleSession-Internal
Fintech-Direct-Link,FinTech-Internal-v1-UAT,"ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9,ext-uat-others-1,ext-uat-others-2,ext-uat-others-3,ext-uat-others-4",Fintech-TermsAndConditions_PrivatePolicy-Internal
NDBMOBUAT,PrepaidMobileReload-UAT,"ext-stg-edge-1,ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9",PrepaidMobileReloadScheduled-v1
NDBMOBUAT,PrepaidMobileReload-UAT,"ext-stg-edge-1,ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9",PrepaidMobileReloadScheduled-v2
NDBMOBUAT,PrepaidMobileReload-UAT,"ext-stg-edge-1,ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9",PrepaidMobileReloadScheduledRequest-v2
NDBMOBUAT,BDOPay2-BB-UAT,"ext-stg-edge-1,ext-uat-1,ext-uat-2,ext-uat-3,ext-uat-4,ext-uat-5,ext-uat-6,ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9",ApiBanking-DeviceRegistration-v1
NDBMOBUAT,BDOPay2-BB-UAT,"ext-stg-edge-1,ext-uat-1,ext-uat-2,ext-uat-3,ext-uat-4,ext-uat-5,ext-uat-6,ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9",ApiBanking-Login-v1
NDBMOBUAT,BDOPay2-BB-UAT,"ext-stg-edge-1,ext-uat-1,ext-uat-2,ext-uat-3,ext-uat-4,ext-uat-5,ext-uat-6,ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9",CasaAccounts-v1
NDBMOBUAT,BDOPay2-BB-UAT,"ext-stg-edge-1,ext-uat-1,ext-uat-2,ext-uat-3,ext-uat-4,ext-uat-5,ext-uat-6,ext-uat-edge-1,ext-uat-edge-10,ext-uat-edge-2,ext-uat-edge-3,ext-uat-edge-4,ext-uat-edge-5,ext-uat-edge-6,ext-uat-edge-7,ext-uat-edge-8,ext-uat-edge-9",ApiBanking-Login2FA-v2
