App Name,API Product,Environments,API Proxy
NDBWEB,MPS-RegisterCustomerService,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",Retail-MPS-RegisterCustomerService-V1
NDBWEB,MPS-RegisterCustomerService,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",Retail-MPS-RegisterCustomerService-V1
NDBWEB,MPS-RegisterCustomerService,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-Login-v1
ADA-Local-App,ADA-Product-PREPROD,"ext-preprod-1,ext-preprod-2",ADA-Get_App_Attributes-V1
ADA-Local-App,ADA-Product-PREPROD,"ext-preprod-1,ext-preprod-2",ADA-Authorize_Redirect-v1
ADA-Local-App,ADA-Product-PREPROD,"ext-preprod-1,ext-preprod-2",CBG-CJ_CC-ApiBanking_Login-V1
ADA-Local-App,ADA-Product,"ext-prod-1,ext-prod-3",ADA-Get_App_Attributes-V1
ADA-Local-App,ADA-Product,"ext-prod-1,ext-prod-3",ADA-Authorize_Redirect-v1
ADA-Local-App,ADA-Product,"ext-prod-1,ext-prod-3",CBG-CJ_CC-ApiBanking_Login-V1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-DeviceRegistration-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-Login-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-CreditCardAccountsTokenized-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",CasaAccounts-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-CreditCardAccountsTokenized-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-Login2FA-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-LoginFor2FA-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-ForgotPassword-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-CasaVerifications-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-CreditCardVerifications-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-Billers-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-UserAttributes-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstaPay-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",QrTransactions-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",QrRequest-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyImmediate-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyBDO
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstapayRequest-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstapay-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",BillsPaymentTransactions-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",BillsPaymentRequest-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",CasaAccounts-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-Logout-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-ChangePassword-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-2-Way-SMS-v0
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-Login2FA-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",LoanAccounts-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",TDAccounts-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",PrepaidMobileReloadImmediate-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduledRequest-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduled-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",PrepaidMobileReloadRequest-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-AccountsSignUpCASA-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-AccountsSignUpCreditCard-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-UserRegistrations-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",CreditCardAccounts-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",commSigBalanceInq-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-AtmQr-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",CreditCardAccounts-v2
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduled-v2-1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-CreditCardAccountsTokenized-v4
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",CreditCardAccounts-v4
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",GetDebitCardInfo-V1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",QrProcessor-v4
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",DebitCardSecurityManagement-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",CreditCardSecurityManagement-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-ChangeEmail-v1
Backbase-NDB-MOB-App,BDOPay2-BB-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-ChangeSMS-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-FICO-HostResponse-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyBDO
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyBDO-v3
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyEmail-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyImmediate-v2
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyImmediate-v3
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyImmediateRequestEncrypted-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyImmediateRequestTokenized-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyImmediateTransactionsEncrypted-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyImmediateTransactionsTokenized-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstaPay-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstapay-v2
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstaPay-v3
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstaPayEncrypted-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstapayRequest-v2
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstapayRequest-v3
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstapayRequestEncrypted-v2
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyInstaPayTokenized-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduled-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduled-v2
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduled-v2-1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduled-v3
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduledRequest-v2
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduledRequest-v3
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduledRequestEncrypted-v2
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",SendMoneyScheduledTransactionsEncrypted-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-UserAttributes-v1
NDBMOB,BDO-Digital-FICO-PREPROD,"ext-preprod-edge-1,ext-preprod-edge-2,ext-preprod-edge-3,ext-preprod-edge-4,ext-preprod-edge-5",ApiBanking-Login-v1
NDBMOB,Retrieve-Currency-Exchange-V1,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",Retrieve-Currency-Exchange-V1
NDBMOB,ViewingOfAccounts,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",CasaAccounts-v3
NDBMOB,ViewingOfAccounts,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",LoanAccounts-v2
NDBMOB,ViewingOfAccounts,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",TDAccounts-v2
NDBMOB,ViewingOfAccounts,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-CreditCardAccountsTokenized-v5
NDBMOB,CheckBookReOrder-v1,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",CheckBookReOrder-v1
NDBMOB,SendMoneyPesonetImmediate,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",SendMoneyPesonet-v1
NDBMOB,SendMoneyPesonetImmediate,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",SendMoneyPesonetRequest-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-DeviceRegistration-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-Login-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-CreditCardAccountsTokenized-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",CasaAccounts-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-CreditCardAccountsTokenized-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-Login2FA-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-LoginFor2FA-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-ForgotPassword-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-CasaVerifications-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-CreditCardVerifications-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-Billers-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-UserAttributes-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",SendMoneyInstaPay-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",QrTransactions-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",QrRequest-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",SendMoneyImmediate-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",SendMoneyBDO
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",SendMoneyInstapayRequest-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",SendMoneyInstapay-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",BillsPaymentTransactions-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",BillsPaymentRequest-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",CasaAccounts-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-Logout-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-ChangePassword-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-2-Way-SMS-v0
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-Login2FA-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",LoanAccounts-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",TDAccounts-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",PrepaidMobileReloadImmediate-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",SendMoneyScheduledRequest-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",SendMoneyScheduled-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",PrepaidMobileReloadRequest-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-AccountsSignUpCASA-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-AccountsSignUpCreditCard-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-UserRegistrations-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",CreditCardAccounts-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",commSigBalanceInq-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-AtmQr-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",CreditCardAccounts-v2
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",SendMoneyScheduled-v2-1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-CreditCardAccountsTokenized-v4
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",CreditCardAccounts-v4
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",GetDebitCardInfo-V1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",QrProcessor-v4
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",DebitCardSecurityManagement-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",CreditCardSecurityManagement-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",RefreshTokenImport-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-ChangeEmail-v1
NDBMOB,BDOPay2-BB-PROD,"ext-prod-edge-1,ext-prod-edge-2,ext-prod-edge-3,ext-prod-edge-4,ext-prod-edge-5",ApiBanking-ChangeSMS-v1
